NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
RENGALI,21.65591265,84.0289177970114,116.75625,2.1786885799883007
RIHAND,24.150983,82.8978537,257.295,1.4052554419545549
SABARMATI(DHAROI),,,182.6314285714286,1.829867286366493
SALANADI,,,68.86375,6.665319491860194
SANJAY SAROVAR,22.34751275,79.6170499015841,509.4625,2.63545536862226
SAPUA,20.5138363,85.598098,167.8075,0.4413898503590627
SARDAR SAROVAR,21.8378767,73.7559923648656,117.76875,5.747378128950873
SATHANUR,12.2047442,78.8891979,213.48,4.440630585851509
SHARDA SAGAR,23.8728109,78.9006882,187.22,1.1505650785592347
SHETRUNJI,21.4016951,72.0033843,50.20875,0.9543350340120904
SHOLAYAR,10.3108449,76.8075228,958.3325,3.671767771990581
SINGUR,22.8130387,88.2283646,518.26,5.053592781378469
SIRSI,14.6192362,74.8388611,209.01666666666665,0.9224062734681228
SOMASILA,14.4986502,79.3138784,88.77625,7.040032340631885
SRIRAMSAGAR,18.8812115,78.1441131,322.655,2.5245084387149386
SRISAILAM,16.0909794,78.8656307623982,244.35,3.373781261433528
SUKHI(GUJ),,,142.4125,1.5374085338646943
SUPA,,,535.945,4.497161009220968
SURYA,,,105.53333333333336,1.9553345834749964
TANDULA,21.1879859,81.3977351,326.665,1.7563693613057096
TATTIHALLA,15.2735408,74.7806536,449.6425,0.1201041214946259
TAWA,53.4631552,-113.427559,342.12625,3.6293523133316414
TEHRI,30.40260205,78.3883578903798,754.2485714285714,11.15932708331378
TENUGHAT,23.7469287,85.7543455,258.17,1.2056415008498294
THEIN DAM,32.4425,75.728611,508.18375,8.541167430242092
THOKARWADI,,,658.004,2.127352815120221
TILAIYA,23.7452169,85.8300721,364.54333333333335,0.1386842937514257
TILLARI,15.8084943,74.1968244,96.8025,4.029047654223013
TUNGABHADRA,15.3444252,76.4933824,480.7175,0.734530948487357
UKAI,22.8939198,77.8148905291473,95.39625,4.164012273551285
UMRONG,,,608.0,
UND-I,,,94.1975,0.4324638713233699
UPPER INDRAVATI,,,632.2075,1.5582843129544797
UPPER KOLAB,18.7889976,82.6012044563014,850.14125,1.8726637826521608
UPPER TAPI,,,210.37,1.2775199187711874
UPPER VAITARNA,19.8418518,73.4785663976234,596.5125,1.023547751695104
UPPER WARDHA,20.9411536,77.773286825,337.83875,1.3300530333142997
URMODI,17.5957614,74.0240805,685.34,8.338397128145601
VAIGAI,12.99616705,80.2469844265133,270.82125,4.220133503304624
VANI VILAS SAGAR,12.2833622,76.6416921,640.3555555555555,7.786398575578952
VEER DAM,18.1321668,74.0973392,573.835,1.0111626970966874
WATRAK,22.8808558,72.8443966219031,131.78,1.6849925815860565
YELDARI,19.7177676,76.7376029,452.78375,5.598765010505199
YELERU,17.7392653,81.9868603,76.2525,4.691974531047675
